Brand,nama barang,kategori,harga,harga_int,user,varian,ukuran,date,review,rating,terbantu
Ortuseight,ortuseight mirage fg,sepatu bola,Rp299.000,299000,D***e,Aqua White,40.0,May 2025,Barang bagus pengiriman cepat barang sesuai dengan gambar,5,0
Ortuseight,ortuseight mirage fg,sepatu bola,Rp299.000,299000,Aldo,Aqua White,43.0,April 2024,Sepatu Nyaman 👟 Modelnya keren 😎 Harga Bersaing 🤑 Produk sesuai Ekspektasi,5,0
Ortuseight,ortuseight mirage fg,sepatu bola,Rp299.000,299000,I***e,Aqua White,42.0,June 2025,"bagus, suami auto girang pas sepatunya dateng",5,0
Ortuseight,ortuseight mirage fg,sepatu bola,Rp299.000,299000,Andi,Aqua White,43.0,April 2024,sesuai pesanan. pengiriman lama.,4,0
Ortuseight,ortuseight mirage fg,sepatu bola,Rp299.000,299000,T***S,Aqua White,44.0,January 2025,Bentuk dan ukuran: pass Warna: baguss suami ku suka,5,0
Ortuseight,ortuseight mirage fg,sepatu bola,Rp299.000,299000,A***I,Aqua White,41.0,January 2025,Alhamdulillah sesuai 😊😊😊,5,0
Ortuseight,ortuseight mirage fg,sepatu bola,Rp299.000,299000,W***h,Aqua White,42.0,May 2025,Bentuk dan ukuran: Sesuai dengan produk,5,0
Ortuseight,ortuseight mirage fg,sepatu bola,Rp299.000,299000,S***r,Aqua White,41.0,May 2025,top mantap is the best keren,5,0
Ortuseight,ortuseight mirage fg,sepatu bola,Rp299.000,299000,T***m,Aqua White,38.0,June 2025,Sepatunya bagus sekali sesuai harga👍,5,0
Ortuseight,ortuseight mirage fg,sepatu bola,Rp299.000,299000,Y***a,Aqua White,41.0,April 2024,Mantapp barang nyo Joss sesuai pesanan,5,0
Ortuseight,ortuseight mirage fg,sepatu bola,Rp299.000,299000,H***y,Aqua White,40.0,July 2025,Nice sesuai ekspetasi !,5,0
Ortuseight,ortuseight mirage fg,sepatu bola,Rp299.000,299000,P***r,Aqua White,37.0,June 2025,Ukuran pas sesuai dehhh..... Toppp markotopppp,5,0
Ortuseight,ortuseight mirage fg,sepatu bola,Rp299.000,299000,O***y,Aqua White,42.0,May 2025,Cuma lama doang pengiriman nya,4,0
Ortuseight,ortuseight mirage fg,sepatu bola,Rp299.000,299000,Y***r,Aqua White,44.0,June 2025,Produk sesuai dengan kualitas,5,0
Ortuseight,ortuseight mirage fg,sepatu bola,Rp299.000,299000,T***S,Aqua White,40.0,October 2024,Terimakasih paket mendarat dengan baik,5,0
Ortuseight,ortuseight mirage fg,sepatu bola,Rp299.000,299000,*****,Aqua White,44.0,April 2024,Bagus,5,0
Ortuseight,ortuseight mirage fg,sepatu bola,Rp299.000,299000,T***n,Aqua White,42.0,July 2025,Mendarat dengan aman .. thanks 👌🏻,5,0
Ortuseight,ortuseight mirage fg,sepatu bola,Rp299.000,299000,T***S,Aqua White,40.0,April 2024,Barang bagus sesuai,5,0
Ortuseight,ortuseight mirage fg,sepatu bola,Rp299.000,299000,V***j,Aqua White,40.0,July 2025,Sesuai foto,5,0
Ortuseight,ortuseight mirage fg,sepatu bola,Rp299.000,299000,r****,Aqua White,40.0,December 2024,Biar bintang yang berbicara,5,0
Ortuseight,ortuseight mirage fg,sepatu bola,Rp299.000,299000,T***S,Aqua White,40.0,December 2024,Barang oke mantap mantul,5,0
Ortuseight,ortuseight mirage fg,sepatu bola,Rp299.000,299000,n***a,Aqua White,42.0,December 2024,"pas,,, semoga awet",5,0
Ortuseight,ortuseight mirage fg,sepatu bola,Rp299.000,299000,T***S,Aqua White,39.0,January 2025,Sesuai dengan gambar,5,0
Ortuseight,ortuseight mirage fg,sepatu bola,Rp299.000,299000,O***b,Aqua White,38.0,May 2025,Sepatu nya  bagus,5,0
Ortuseight,ortuseight mirage fg,sepatu bola,Rp299.000,299000,G***v,Aqua White,41.0,May 2025,Bagus,5,0
Ortuseight,ortuseight mirage fg,sepatu bola,Rp299.000,299000,T***S,Aqua White,39.0,December 2024,Oke,5,0
Ortuseight,ortuseight mirage fg,sepatu bola,Rp299.000,299000,k***i,Aqua White,42.0,April 2024,Baik,4,0
Ortuseight,ortuseight mirage fg,sepatu bola,Rp299.000,299000,F***w,Aqua White,39.0,May 2025,Mantap,5,0
Ortuseight,ortuseight mirage fg,sepatu bola,Rp299.000,299000,E***k,Aqua White,40.0,May 2025,Mantap,5,0
Ortuseight,ortuseight mirage fg,sepatu bola,Rp299.000,299000,a***3,Aqua White,43.0,August 2024,Mantap,5,0
Ortuseight,ortuseight mirage fg,sepatu bola,Rp299.000,299000,O***g,Aqua White,42.0,May 2025,Good,5,0
Ortuseight,ortuseight mirage fg,sepatu bola,Rp299.000,299000,e***a,Aqua White,39.0,July 2024,MANTAPPP,5,0
Ortuseight,ortuseight mirage fg,sepatu bola,Rp299.000,299000,T***S,Aqua White,39.0,August 2024,Oooomayan,5,0
Ortuseight,ortuseight mirage fg,sepatu bola,Rp299.000,299000,M***l,Aqua White,44.0,April 2024,Keren,5,0
Ortuseight,ortuseight mirage fg,sepatu bola,Rp299.000,299000,T***S,Aqua White,42.0,August 2024,Ok,5,0
Ortuseight,ortuseight mirage fg,sepatu bola,Rp299.000,299000,C***i,Aqua White,41.0,April 2024,Ok,5,0
Ortuseight,ortuseight mirage fg,sepatu bola,Rp299.000,299000,T***S,Aqua White,39.0,April 2024,..............................👍,5,0
Ortuseight,ortuseight mirage fg,sepatu bola,Rp299.000,299000,I***r,Aqua White,39.0,May 2025,👌👌👌👌,5,0
Ortuseight,ortuseight mirage fg,sepatu bola,Rp299.000,299000,Syahid,Aqua White,41.0,April 2024,mantaaap,5,0
Ortuseight,ortuseight mirage fg,sepatu bola,Rp299.000,299000,Slamet,PUTIH,43.0,June 2025,"kualitas bagus, tapi untuk kaki lebar kurang cocok, jadi saran saya kalau buat kaki tipe lebar, pilih yg lain",4,1
Ortuseight,ortuseight mirage fg,sepatu bola,Rp299.000,299000,Hendri,,44.0,April 2024,"kualitas cukupan sesuai harganya, tetapi nyaman digunakan",5,0
Ortuseight,ortuseight mirage fg,sepatu bola,Rp299.000,299000,M***a,PUTIH,40.0,December 2024,"Pengiriman ke Kalimantan cepat banget. Biasanya paling cepat 5 hari, tapi yg ini cuman 3 hari sampai ke konsumen. Sepatu nya bagus. Cocok buat striker yg kakinya tdk leba... ",5,1
Ortuseight,ortuseight mirage fg,sepatu bola,Rp299.000,299000,Velip,,44.0,April 2024,BARANG CEPAT SAMPAI DAN PACKING RAPI  KUALITAS SANGAT BAIK,5,0
Ortuseight,ortuseight mirage fg,sepatu bola,Rp299.000,299000,Akbar,,40.0,April 2024,"build materialnya lumayan worth di harga segitu, kecepatan pengiriman luar biasa cepat Ade saya pun senang karena bisa dipakai latihan Langsung, mantappp terima kasih 🙌�... ",5,0
Ortuseight,ortuseight mirage fg,sepatu bola,Rp299.000,299000,U***i,,41.0,April 2024,"Bagus, keren, ukuran pas,  keren bangetladhwjlqwiwheheuwhwjisiwqoa",5,0
Ortuseight,ortuseight mirage fg,sepatu bola,Rp299.000,299000,Efraim,,37.0,October 2024,"bagus, ukuran pas, material lembut",5,0
Ortuseight,ortuseight mirage fg,sepatu bola,Rp299.000,299000,B***u,,42.0,April 2024,"Barang sudah di terima dengan baik, belum di coba, pengiriman baik, packing baik.",5,0
Ortuseight,ortuseight mirage fg,sepatu bola,Rp299.000,299000,s***n,,43.0,April 2024,"okee siap mntap bagus,yang kurang cuman pelayanan nya hungkul boss",5,0
Ortuseight,ortuseight mirage fg,sepatu bola,Rp299.000,299000,El,,41.0,April 2024,Sepatu Nyaman 👟 Harga Bersaing 🤑 Produk sesuai Ekspektasi,5,0
Ortuseight,ortuseight mirage fg,sepatu bola,Rp299.000,299000,M***M,,43.0,April 2024,keren plus ori,5,0
Ortuseight,ortuseight mirage fg,sepatu bola,Rp299.000,299000,H***t,PUTIH,43.0,August 2024,"Nice bngt, pengiriman cepat, barang mantap.",5,0
Ortuseight,ortuseight mirage fg,sepatu bola,Rp299.000,299000,Rais,,44.0,April 2024,mantap tapi kegedean dikit,5,0
Ortuseight,ortuseight mirage fg,sepatu bola,Rp299.000,299000,g***a,PUTIH,40.0,January 2025,MantabMantab sekali dan good serta muasukk,5,0
Ortuseight,ortuseight mirage fg,sepatu bola,Rp299.000,299000,d***n,,40.0,April 2024,sepatunya bagus sesuai gambar dan anak saya suka,5,0
Ortuseight,ortuseight mirage fg,sepatu bola,Rp299.000,299000,heny,,44.0,October 2024,"mantap, paket sampe dengan cepat. terima kasih",5,0
Ortuseight,ortuseight mirage fg,sepatu bola,Rp299.000,299000,I***I,,42.0,April 2024,"barang diterima dengan baik, semoga awet",5,0
Ortuseight,ortuseight mirage fg,sepatu bola,Rp299.000,299000,P***k,PUTIH,42.0,June 2025,"sepatunya keren, mantap abiss🔥",5,0
Ortuseight,ortuseight mirage fg,sepatu bola,Rp299.000,299000,F***z,,42.0,April 2024,barang sesuai pesanan,5,0
Ortuseight,ortuseight mirage fg,sepatu bola,Rp299.000,299000,Fauzan,,44.0,April 2024,bagus.ori.mantap,5,0
Ortuseight,ortuseight mirage fg,sepatu bola,Rp299.000,299000,Suryadi,,43.0,April 2024,Alhamdulillah..sdh datang overall..sesuai ..mksh,5,0
Ortuseight,ortuseight mirage fg,sepatu bola,Rp299.000,299000,Yuditya,,44.0,April 2024,mantap ndyankuh,5,0
Ortuseight,ortuseight mirage fg,sepatu bola,Rp299.000,299000,T***S,PUTIH,40.0,April 2024,Ga dapet stiker huh,4,0
Ortuseight,ortuseight mirage fg,sepatu bola,Rp299.000,299000,p***1,PUTIH,44.0,November 2024,Good,5,0
Ortuseight,ortuseight mirage fg,sepatu bola,Rp299.000,299000,Y***t,PUTIH,41.0,July 2025,"Sesuai pesanan, sangat puasss",5,0
Ortuseight,ortuseight mirage fg,sepatu bola,Rp299.000,299000,T***S,PUTIH,43.0,December 2024,Keren bgt dah...cepet sampai juga,5,0
Ortuseight,ortuseight mirage fg,sepatu bola,Rp299.000,299000,Zannatul,,41.0,April 2024,ok,4,0
Ortuseight,ortuseight mirage fg,sepatu bola,Rp299.000,299000,N***e,PUTIH,40.0,March 2025,sesuai ukuran,5,0
Ortuseight,ortuseight mirage fg,sepatu bola,Rp299.000,299000,h***n,,43.0,April 2024,Mantap semoga awet,5,0
Ortuseight,ortuseight mirage fg,sepatu bola,Rp299.000,299000,P***i,,41.0,April 2024,Sesuai pesanan. Mantap.,5,0
Ortuseight,ortuseight mirage fg,sepatu bola,Rp299.000,299000,Q***l,PUTIH,41.0,July 2025,thank you,4,0
Ortuseight,ortuseight mirage fg,sepatu bola,Rp299.000,299000,Sigit,,40.0,April 2024,mantraabsss,5,0
Ortuseight,ortuseight mirage fg,sepatu bola,Rp299.000,299000,d***n,PUTIH,44.0,December 2024,nice nice nice nice nice nice nice nice,5,0
Ortuseight,ortuseight mirage fg,sepatu bola,Rp299.000,299000,A***m,PUTIH,41.0,May 2025,Bagus sepatu nya,4,0
Ortuseight,ortuseight mirage fg,sepatu bola,Rp299.000,299000,L***k,PUTIH,44.0,June 2025,Mantap,5,0
Ortuseight,ortuseight mirage fg,sepatu bola,Rp299.000,299000,Ilham,,41.0,April 2024,keren,5,0
Ortuseight,ortuseight mirage fg,sepatu bola,Rp299.000,299000,k****,PUTIH,40.0,January 2025,Mantapp,5,0
Ortuseight,ortuseight mirage fg,sepatu bola,Rp299.000,299000,Akmal,,42.0,April 2024,Mantapp,5,0
Ortuseight,ortuseight mirage fg,sepatu bola,Rp299.000,299000,a***r,,43.0,April 2024,Sepatu Nyaman 👟 Harga Bersaing 🤑,5,0
Ortuseight,ortuseight mirage fg,sepatu bola,Rp299.000,299000,neneng,,40.0,April 2024,Modelnya keren 😎. Sepatu Nyaman 👟. Harga Bersaing 🤑. Produk sesuai Ekspektasi.,5,0
Ortuseight,ortuseight olympico v3 fg,sepatu bola,Rp449.000,449000,F***z,Cloud Blue Cyan,40.0,June 2025,Produk nya luar biasa dan kurir nya ramah serta sopan,5,0
Ortuseight,ortuseight olympico v3 fg,sepatu bola,Rp449.000,449000,L***f,Cloud Blue Cyan,45.0,July 2025,"Barang mendarat dengan aman,no lecet sesuai pesanan bagus sepatunya saya suka",5,0
Ortuseight,ortuseight olympico v3 fg,sepatu bola,Rp449.000,449000,Q***z,Cloud Blue Cyan,41.0,July 2025,Sesuai dengan pesenan toko nya amanah..keren bngt,5,0
Ortuseight,ortuseight olympico v3 fg,sepatu bola,Rp449.000,449000,B***a,Cloud Blue Cyan,41.0,July 2025,bagus sesuai pesanan,5,0
Ortuseight,ortuseight olympico v3 fg,sepatu bola,Rp449.000,449000,R***e,Cloud Blue Cyan,46.0,July 2025,"Bagus,. Tapi saya kira putih tapi tosca",4,0
Ortuseight,ortuseight olympico v3 fg,sepatu bola,Rp449.000,449000,J***q,Cloud Blue Cyan,42.0,July 2025,Mantap sesuai pesanan👍👍,5,0
Ortuseight,ortuseight olympico v3 fg,sepatu bola,Rp449.000,449000,D***s,Cloud Blue Cyan,38.0,July 2025,ukuran pas dan nyaman,5,0
Ortuseight,ortuseight olympico v3 fg,sepatu bola,Rp449.000,449000,I***c,Cloud Blue Cyan,38.0,July 2025,Warna: bagus,5,0
Ortuseight,ortuseight olympico v3 fg,sepatu bola,Rp449.000,449000,R***z,Cloud Blue Cyan,39.0,July 2025,"elegan, standar dan gagah",5,0
Ortuseight,ortuseight olympico v3 fg,sepatu bola,Rp449.000,449000,K***m,Cloud Blue Cyan,40.0,July 2025,The colors nicely 😍😍😍😍,5,0
Ortuseight,ortuseight olympico v3 fg,sepatu bola,Rp449.000,449000,K***k,Cloud Blue Cyan,44.0,July 2025,sesuai bagus,5,0
Ortuseight,ortuseight olympico v3 fg,sepatu bola,Rp449.000,449000,U***c,Cloud Blue Cyan,41.0,July 2025,Bagus,5,0
Ortuseight,ortuseight olympico v3 fg,sepatu bola,Rp449.000,449000,K***m,Cloud Blue Cyan,39.0,July 2025,Bagus,5,0
Ortuseight,ortuseight olympico v3 fg,sepatu bola,Rp449.000,449000,Y***f,Cloud Blue Cyan,45.0,July 2025,Bagus,5,0
Ortuseight,ortuseight olympico v3 fg,sepatu bola,Rp449.000,449000,Q***f,Cloud Blue Cyan,39.0,July 2025,Bagus,5,0
Ortuseight,ortuseight olympico v3 fg,sepatu bola,Rp449.000,449000,K***o,Cloud Blue Cyan,40.0,June 2025,Bagus,5,0
Ortuseight,ortuseight olympico v3 fg,sepatu bola,Rp449.000,449000,N***d,Cloud Blue Cyan,42.0,June 2025,Bagus,4,0
Ortuseight,ortuseight olympico v3 fg,sepatu bola,Rp449.000,449000,D***d,Cloud Blue Cyan,45.0,June 2025,bagus,5,0
Ortuseight,ortuseight olympico v3 fg,sepatu bola,Rp449.000,449000,R***l,Cloud Blue Cyan,45.0,July 2025,Pass,5,0
Ortuseight,ortuseight olympico v3 fg,sepatu bola,Rp449.000,449000,D***z,Cloud Blue Cyan,46.0,July 2025,mantap,5,0
Ortuseight,ortuseight olympico v3 fg,sepatu bola,Rp449.000,449000,R***l,Cloud Blue Cyan,45.0,July 2025,Mantap,5,0
Ortuseight,ortuseight olympico v3 fg,sepatu bola,Rp449.000,449000,A***h,Cloud Blue Cyan,39.0,July 2025,Mantap,5,0
Ortuseight,ortuseight olympico v3 fg,sepatu bola,Rp449.000,449000,G***n,Cloud Blue Cyan,40.0,July 2025,Good,5,0
Ortuseight,ortuseight olympico v3 fg,sepatu bola,Rp449.000,449000,V***l,Cloud Blue Cyan,40.0,July 2025,Gacor,5,0
Ortuseight,ortuseight olympico v3 fg,sepatu bola,Rp449.000,449000,V***g,Cloud Blue Cyan,42.0,July 2025,Nice,5,0
Ortuseight,ortuseight olympico v3 fg,sepatu bola,Rp449.000,449000,N***i,Cloud Blue Cyan,39.0,June 2025,Nice,5,0
Ortuseight,ortuseight olympico v3 fg,sepatu bola,Rp449.000,449000,H***w,Cloud Blue Cyan,39.0,June 2025,keren,5,0
Ortuseight,ortuseight olympico v3 fg,sepatu bola,Rp449.000,449000,A***p,Cloud Blue Cyan,37.0,July 2025,👍👍👍👍,5,0
Ortuseight,ortuseight olympico v3 fg,sepatu bola,Rp449.000,449000,T***S,Off White Gold,42.0,December 2024,"Barang mantap, sesuai harga, pengiriman cepat",5,1
Ortuseight,ortuseight olympico v3 fg,sepatu bola,Rp449.000,449000,W***b,Off White Gold,40.0,July 2025,Nyaman. Ringan. Mantul pokonya 10 bintang,5,0
Ortuseight,ortuseight olympico v3 fg,sepatu bola,Rp449.000,449000,I***x,Off White Gold,42.0,June 2025,"Suami suka bngt,smpe snyum snyum sendiri saking seneng nya😁🙃pkonya Rkomenndasi bngt blnja di toko ini,bner bner ORI gays",5,0
Ortuseight,ortuseight olympico v3 fg,sepatu bola,Rp449.000,449000,J***k,Off White Gold,42.0,July 2025,Lumayan cocok untuk kaki yg agak lebar,5,0
Ortuseight,ortuseight olympico v3 fg,sepatu bola,Rp449.000,449000,Nofandi,,,May 2025,packaging adalah sahabat,5,0
Ortuseight,ortuseight olympico v3 fg,sepatu bola,Rp449.000,449000,Ben,Off White Gold,42.0,April 2025,barang oke dan cepat sampai,5,0
Ortuseight,ortuseight olympico v3 fg,sepatu bola,Rp449.000,449000,A***y,Off White Gold,41.0,May 2025,bagus,5,0
Ortuseight,ortuseight olympico v3 fg,sepatu bola,Rp449.000,449000,T***S,Off White Gold,46.0,February 2025,Bagus,5,0
Ortuseight,ortuseight olympico v3 fg,sepatu bola,Rp449.000,449000,Q***h,Off White Gold,41.0,July 2025,mantap,5,0
Ortuseight,ortuseight olympico v3 fg,sepatu bola,Rp449.000,449000,D***p,Off White Gold,44.0,March 2025,madep pisunnnn,5,0
Ortuseight,ortuseight olympico v3 fg,sepatu bola,Rp449.000,449000,I***z,Off White Gold,38.0,May 2025,Sip,5,0
Ortuseight,ortuseight olympico v3 fg,sepatu bola,Rp449.000,449000,N***z,Silver Peach,42.0,July 2025,"Barang realpict Ori, mantap jngan ragu belanja di toko ini 👌",5,0
Ortuseight,ortuseight olympico v3 fg,sepatu bola,Rp449.000,449000,z****,Silver Peach,42.0,January 2025,Bagus produk sangat bagus puas barang sesuai,5,0
Ortuseight,ortuseight olympico v3 fg,sepatu bola,Rp449.000,449000,M***w,Silver Peach,42.0,May 2025,"Bagus... Real pict, cepat sampai dan semoga awet...",5,0
Ortuseight,ortuseight olympico v3 fg,sepatu bola,Rp449.000,449000,Danny,Silver Peach,43.0,December 2024,Mantapp pas di kaki..👍🏻 Pengiriman juga cepat..🔥,5,0
Ortuseight,ortuseight olympico v3 fg,sepatu bola,Rp449.000,449000,L***t,Silver Peach,40.0,May 2025,Packing aman... Pengiriman cepat... Sepatu sesuai. Pesanan... Makasih seller,5,0
Ortuseight,ortuseight olympico v3 fg,sepatu bola,Rp449.000,449000,U***b,Silver Peach,42.0,May 2025,Ori 😍,5,0
Ortuseight,ortuseight olympico v3 fg,sepatu bola,Rp449.000,449000,J***k,Silver Peach,40.0,July 2025,pengiriman cepat sesuai dengan yang di foto enak di pake,5,0
Ortuseight,ortuseight olympico v3 fg,sepatu bola,Rp449.000,449000,T***o,Silver Peach,38.0,June 2025,"Mantap kondisi barang bagus, pengiriman cepat",5,0
Ortuseight,ortuseight olympico v3 fg,sepatu bola,Rp449.000,449000,E***t,Silver Peach,40.0,July 2025,Barang nya bagus dan ORI,5,0
Ortuseight,ortuseight olympico v3 fg,sepatu bola,Rp449.000,449000,X***d,Silver Peach,39.0,June 2025,produk sesuai deskripsi... pengiriman cepat...,5,0
Ortuseight,ortuseight olympico v3 fg,sepatu bola,Rp449.000,449000,Q***v,Silver Peach,41.0,July 2025,Barang 100% ORI moga awet 👍,5,0
Ortuseight,ortuseight olympico v3 fg,sepatu bola,Rp449.000,449000,a***u,Silver Peach,39.0,December 2024,Barang sudah nyampe. Kualitas lumayan dengan harga segitu,5,0
Ortuseight,ortuseight olympico v3 fg,sepatu bola,Rp449.000,449000,F***l,Silver Peach,44.0,May 2025,Sepatu nya bagus bgt🥰,5,0
Ortuseight,ortuseight olympico v3 fg,sepatu bola,Rp449.000,449000,L***i,Silver Peach,40.0,March 2025,Bagus,5,0
Ortuseight,ortuseight olympico v3 fg,sepatu bola,Rp449.000,449000,V***g,Silver Peach,43.0,July 2025,amunisi baruu,5,0
Ortuseight,ortuseight olympico v3 fg,sepatu bola,Rp449.000,449000,Q***e,Silver Peach,41.0,July 2025,Mantap sepatunya sesuai yg di inginkan,5,0
Ortuseight,ortuseight olympico v3 fg,sepatu bola,Rp449.000,449000,V***f,Silver Peach,40.0,May 2025,Kurang lebar,4,0
Ortuseight,ortuseight olympico v3 fg,sepatu bola,Rp449.000,449000,S***.,Silver Peach,40.0,December 2024,Kelas atuh Mantep pisan euyy👌,5,0
Ortuseight,ortuseight olympico v3 fg,sepatu bola,Rp449.000,449000,Q***z,Silver Peach,40.0,May 2025,good,4,0
Ortuseight,ortuseight olympico v3 fg,sepatu bola,Rp449.000,449000,L***m,Silver Peach,45.0,May 2025,Lumayan,5,0
Ortuseight,ortuseight olympico v3 fg,sepatu bola,Rp449.000,449000,W***v,Silver Peach,37.0,June 2025,Barang sesuai,5,0
Ortuseight,ortuseight olympico v3 fg,sepatu bola,Rp449.000,449000,A***3,Silver Peach,41.0,December 2024,Mantap sesuai pesanan,5,0
Ortuseight,ortuseight olympico v3 fg,sepatu bola,Rp449.000,449000,A***v,Silver Peach,41.0,May 2025,Mantap min,5,0
Ortuseight,ortuseight olympico v3 fg,sepatu bola,Rp449.000,449000,P***y,Silver Peach,42.0,May 2025,Sesuai pesanan,5,0
Ortuseight,ortuseight olympico v3 fg,sepatu bola,Rp449.000,449000,Y***t,Silver Peach,44.0,June 2025,Real bgt,5,0
Ortuseight,ortuseight olympico v3 fg,sepatu bola,Rp449.000,449000,C***w,Silver Peach,39.0,May 2025,Mantap sekali,5,0
Ortuseight,ortuseight olympico v3 fg,sepatu bola,Rp449.000,449000,A***j,Silver Peach,39.0,July 2025,Bagus,5,0
Ortuseight,ortuseight olympico v3 fg,sepatu bola,Rp449.000,449000,V***z,Silver Peach,40.0,July 2025,Bagus,5,0
Ortuseight,ortuseight olympico v3 fg,sepatu bola,Rp449.000,449000,K***t,Silver Peach,43.0,June 2025,Sangat puas,5,0
Ortuseight,ortuseight olympico v3 fg,sepatu bola,Rp449.000,449000,N***d,Silver Peach,40.0,June 2025,Baik,5,0
Ortuseight,ortuseight olympico v3 fg,sepatu bola,Rp449.000,449000,E***n,Silver Peach,40.0,June 2025,Baik,5,0
Ortuseight,ortuseight olympico v3 fg,sepatu bola,Rp449.000,449000,B***e,Silver Peach,37.0,June 2025,Alus pisan,5,0
Ortuseight,ortuseight olympico v3 fg,sepatu bola,Rp449.000,449000,I***n,Silver Peach,38.0,July 2025,mantap,5,0
Ortuseight,ortuseight olympico v3 fg,sepatu bola,Rp449.000,449000,D***k,Silver Peach,39.0,July 2025,Mantap,5,0
Ortuseight,ortuseight olympico v3 fg,sepatu bola,Rp449.000,449000,R***q,Silver Peach,45.0,July 2025,Mantap,5,0
Ortuseight,ortuseight olympico v3 fg,sepatu bola,Rp449.000,449000,Y***v,Silver Peach,38.0,July 2025,Mantap,5,0
Ortuseight,ortuseight olympico v3 fg,sepatu bola,Rp449.000,449000,D***b,Silver Peach,41.0,May 2025,Mantap,5,0
Ortuseight,ortuseight olympico v3 fg,sepatu bola,Rp449.000,449000,a***t,Silver Peach,46.0,January 2025,Mantap,5,0
Ortuseight,ortuseight olympico v3 fg,sepatu bola,Rp449.000,449000,H***q,Silver Peach,45.0,June 2025,Good,5,0
Ortuseight,ortuseight olympico v3 fg,sepatu bola,Rp449.000,449000,R****,Silver Peach,43.0,March 2025,Good,5,0
Ortuseight,ortuseight olympico v3 fg,sepatu bola,Rp449.000,449000,T***S,Silver Peach,41.0,December 2024,Good,5,0
Ortuseight,ortuseight olympico v3 fg,sepatu bola,Rp449.000,449000,T***S,Silver Peach,46.0,March 2025,Mantap...,4,0
Ortuseight,ortuseight olympico v3 fg,sepatu bola,Rp449.000,449000,I***i,Silver Peach,41.0,June 2025,Bagussss,5,0
Ortuseight,ortuseight olympico v3 fg,sepatu bola,Rp449.000,449000,V***q,Silver Peach,43.0,July 2025,keren,5,0
Ortuseight,ortuseight olympico v3 fg,sepatu bola,Rp449.000,449000,A***d,Silver Peach,41.0,June 2025,Ok bget,4,0
Ortuseight,ortuseight olympico v3 fg,sepatu bola,Rp449.000,449000,ð***´,Silver Peach,38.0,December 2024,Mantap boss,5,0
Ortuseight,ortuseight olympico v3 fg,sepatu bola,Rp449.000,449000,A****,Silver Peach,43.0,January 2025,.,5,0
Ortuseight,ortuseight quadra fg,sepatu bola,Rp399.000,399000,J***y,Aqua White,38.0,April 2025,mantap sepatu ny sangat ringan dan sampai dengan selamat,5,0
Ortuseight,ortuseight quadra fg,sepatu bola,Rp399.000,399000,T***S,Aqua White,40.0,September 2024,Produk yang di kirim sesuai ekspektasi. Bagus. Mantap pokoknya,5,0
Ortuseight,ortuseight quadra fg,sepatu bola,Rp399.000,399000,T***S,Aqua White,43.0,August 2024,cocok banget seriuss. pas untuk suamiku,5,0
Ortuseight,ortuseight quadra fg,sepatu bola,Rp399.000,399000,P***s,Aqua White,41.0,August 2024,kirim nya lama. tp ttep bintang 5 sj,5,0
Ortuseight,ortuseight quadra fg,sepatu bola,Rp399.000,399000,a***6,Aqua White,40.0,December 2024,Barang bagus sesuai dgn yg d foto,5,0
Ortuseight,ortuseight quadra fg,sepatu bola,Rp399.000,399000,u***n,Aqua White,41.0,March 2025,produk ORI. ngga sempet nge foto soalnya udah di pakek adek di pesantren,5,0
Ortuseight,ortuseight quadra fg,sepatu bola,Rp399.000,399000,T***S,Aqua White,41.0,November 2024,"Bentuk dan ukuran: Pas sesuai kaki yg panjang, keren",5,0
Ortuseight,ortuseight quadra fg,sepatu bola,Rp399.000,399000,â***,Aqua White,43.0,November 2024,"Bagus,sesuai..gk smpet di fto soalnya psenan orang",5,0
Ortuseight,ortuseight quadra fg,sepatu bola,Rp399.000,399000,a***l,Aqua White,45.0,January 2025,Sesuai difoto mantap bukan main,5,0
Ortuseight,ortuseight quadra fg,sepatu bola,Rp399.000,399000,O***y,Aqua White,41.0,May 2025,Bagus. Tapi kurirnya gak banget.,3,0
Ortuseight,ortuseight quadra fg,sepatu bola,Rp399.000,399000,N***¼,Aqua White,41.0,February 2025,Bagus,5,0
Ortuseight,ortuseight quadra fg,sepatu bola,Rp399.000,399000,M***d,Aqua White,45.0,January 2025,Produk keren dan paas di kaki,5,0
Ortuseight,ortuseight quadra fg,sepatu bola,Rp399.000,399000,Dwi,,38.0,September 2024,proses cepat,5,0
Ortuseight,ortuseight quadra fg,sepatu bola,Rp399.000,399000,N***a,Aqua White,43.0,December 2024,Sudah sampai bagus,5,0
Ortuseight,ortuseight quadra fg,sepatu bola,Rp399.000,399000,Q***q,Aqua White,39.0,July 2025,Barang bagus,5,0
Ortuseight,ortuseight quadra fg,sepatu bola,Rp399.000,399000,Farras,,41.0,January 2025,sepatu nya bagus,5,0
Ortuseight,ortuseight quadra fg,sepatu bola,Rp399.000,399000,O***u,Aqua White,40.0,June 2025,bagus bgt sesuaiiii,5,0
Ortuseight,ortuseight quadra fg,sepatu bola,Rp399.000,399000,T***S,Aqua White,38.0,October 2024,Mantap pokok nya adek ku suka,5,0
Ortuseight,ortuseight quadra fg,sepatu bola,Rp399.000,399000,T***S,Aqua White,43.0,March 2025,Bagus,5,0
Ortuseight,ortuseight quadra fg,sepatu bola,Rp399.000,399000,B***A,Aqua White,41.0,June 2025,ok,5,0
Ortuseight,ortuseight quadra fg,sepatu bola,Rp399.000,399000,E***d,Aqua White,44.0,June 2025,Semoga awet guys,5,0
